Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Unnamed: 9,Actual avg PLF,Target PLF,PLF Diff,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Annual target coal consumption (tons),Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Target coal used,Actual coal used,Plant status,GCV,Wtd GCV,Pithead plant,BCCL,CCL,ECL,MCL,NCL,NEC,SECL,WCL,Total,Auxiliary consumption (%),"Actual aux, MU","Targeted aux, MU", VC,VC  - ACTUAL,VC - TARGET,Diff,Diff Test,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,Fixed cost for FY 2018-19 (INR crore),Unnamed: 53,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),Sox control cost (INR crore),Nox control cost (INR crore),Unnamed: 61,wtd PLF,ramp up (%/min),ramp down (%/min),wtd ramp up,wtd ramp down,FGD status - Feb 2021,Unnamed: 68,Actual energy,Target energy,Actual energy-coal cost,Target energy-coal cost,Actual energy-transport cost,Target energy-transport cost,Actual SHR.1,Reallocated SHR,Actual INR/Mcal,Reallocated INR/Mcal,Actual PLF,Reallocated PLF,Actual - pvt,Reallocated-pvt,Actual-cons,Reallocated cons,Actual age,Reallocated age,Actual capacity,Reallocated capacity,Actual aux,Reallocated aux
BAKRESWAR TPS1,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 10-15 years,10.924024640657,210.0,3.97062562259824,,0.7878225441663175,0.8,0.012177455833682571,0.15,13.663143334242035,1047279.936569652,14.52823693049281,4.032,,Contracted,0.000676750899595303,708.7476392016238,3042.5671487359705,3046.592664923858,0.282656046016038,,794473.0713373661,Relegated,5557.596546299853,1167095.2747229692,,65588.81415593448,25160.151196790164,832941.2683547976,123589.70286212978,0.0,0.0,0.0,0.0,1047279.936569652,0.09826275084940644,0.39016459626964023,,2.60192477876109,2.5267421912839327,,,0.008923883184039262,0.0035317743198425406,366.19527595403827,0.0,0.7036452491770259,,,BID opened,Y,,246.00425983303512,0.0,73.5,16.8,,165.44273427492666,1.05,0.95,220.5,199.5,Bid opened,,310.6847648487916,,266.1126223750019,,44.57214247378967,,1239930.086939069,,5282686.627894091,,-337348.90573650127,,0.0,,2587829.440461856,,321171.7582912758,,-501883.10807079496,,1103012.4808965088,
BAKRESWAR TPS2,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 20-25 years,20.8432580424366,210.0,4.00643066599572,,0.7949267194435952,0.7,-0.09492671944359521,0.25,14.04726787412875,1076723.0825519685,14.813518948494178,3.528,,Contracted,0.000676750899595303,728.6733147320724,3151.4125385539032,3120.0324989953706,0.27289350076478097,,820961.1347711559,Relegated,5557.596546299853,1167095.2747229692,,67432.77293196683,25867.50171383598,856358.5138328267,127064.29407333917,0.0,0.0,0.0,0.0,1076723.0825519687,0.09826275084940644,0.39368289832815895,,2.60192477876109,2.607716737999739,,,-0.06956419854265544,0.02667628639605043,381.33872521836554,0.0,0.7036452491770259,,,BID opened,Y,,254.2061444211068,0.0,31.5,16.8,,166.93461108315498,,,,,Bid opened,,321.0431244409852,,274.9849281538947,,46.05819628709043,,1281269.872995027,,5330323.157233582,,-343460.4123384034,,0.0,,2611165.1447633817,,618328.0864904535,,-506408.82975119306,,1112958.875621232,
BAKRESWAR TPS3,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 15-20 years,20.0082135523613,210.0,3.73645356950631,,0.741359835219506,0.75,0.008640164780494008,0.25,13.275525709630596,1017569.0456431851,14.787068914271043,3.78,,Contracted,0.000676750899595303,688.6407670393595,3128.503790230837,3131.3599798705222,0.2748917877886109,,768419.602431371,Relegated,5557.596546299853,1167095.2747229692,,63728.08710928999,24446.368299019996,809311.0752153185,120083.51501955674,0.0,0.0,0.0,0.0,1017569.0456431853,0.09826275084940644,0.36715420616077393,,2.60192477876109,2.60269471786268,,,0.0063316855544416194,0.0024327423078036475,354.95695086460285,0.0,0.7036452491770259,,,BID opened,Y,,237.93694507368986,0.0,31.5,16.8,,155.68556539609625,1.11,1.17,233.10000000000002,245.7,Bid opened,,300.49635676728326,,257.38588614860083,,43.1104706186824,,1199268.5703551332,,4971134.320757727,,-298731.2141936022,,0.0,,2435209.326977536,,553558.6499332825,,-472283.99473202816,,1037961.095601579,
BAKRESWAR TPS4,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 15-20 years,19.1759069130732,210.0,4.00905971838197,,0.7954483568218194,0.75,-0.04544835682181936,0.25,14.001712224440611,1073231.2420033729,14.760705601471592,3.78,,Contracted,0.000676750899595303,726.3102084995669,3122.1445205580108,3107.1206027053936,0.2754516949286816,,818100.1733051889,Relegated,5557.596546299853,1167095.2747229692,,67214.08672133037,25783.61274290284,853581.3212276034,126652.2213115364,0.0,0.0,0.0,0.0,1073231.242003373,0.09826275084940644,0.39394123624775906,,2.60192477876108,2.5940473671926454,,,-0.033305464846165665,0.012839189163384408,379.5887144696195,0.0,0.7036452491770259,,,BID opened,Y,,253.32026328398877,0.0,31.5,16.8,,167.04415493258207,1.17,1.17,245.7,245.7,Bid opened,,319.9243236000716,,274.0266351850207,,45.89768841505085,,1276804.7849672423,,5333820.958639444,,-343911.32326728234,,0.0,,2612878.6125672795,,569238.3822698252,,-506741.13934376265,,1113689.2082868097,
BAKRESWAR TPS5,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 10-15 years,12.4243668720054,210.0,3.76882644472694,,0.7477830247474087,0.8,0.05221697525259139,0.15,13.15358482888889,1008222.2771343334,14.57576027067077,4.032,,Contracted,0.000676750899595303,682.315333042685,3054.0305690672503,3071.29199723687,0.28159508575667525,,760209.1545895755,Relegated,5557.596546299853,1167095.2747229692,,63142.71977694748,24221.818872765933,801877.2373798662,118980.50110475397,0.0,0.0,0.0,0.0,1008222.2771343335,0.09826275084940644,0.3703352539328576,,2.60192477876108,2.5403831568980353,,,0.038265643804604024,0.01506294186398588,349.4606075831521,0.0,0.7036452491770259,,,BID opened,Y,,235.3946246136412,0.0,73.5,16.8,,157.03443519695583,1.27,1.4,266.7,294.0,Bid opened,,297.28559840547047,,254.63575667929678,,42.64984172617367,,1186454.5661131148,,5014204.549807073,,-303930.09185042285,,0.0,,2456308.137978893,,346717.80372482224,,-476375.89378704055,,1046954.0576193614,
BANDEL TPS1,BANDEL TPS,West Bengal,ER,STATE SECTOR, 45+ years,54.6721423682409,60.0,0.519297470734678,,0.3606232435657486,0.55,0.18937675643425145,0.25,9.857388234217359,215876.80232936016,16.66623385951403,0.7920000000000001,,Contracted,0.0,0.0,3598.177828633812,3660.78033026039,0.23900986581492342,,151297.39905152546,Relegated,4586.181931037725,275170.91586226353,,30577.075837971075,0.0,91129.16248103087,94170.56401035817,0.0,0.0,0.0,0.0,215876.8023293601,0.1207682612530637,0.06271465261374079,,3.65917714285714,3.262413003705477,,,0.13877907465014816,0.04253878172154221,61.8369429780405,0.0,0.8067106801261069,,,,Y,,46.826545006447134,0.0,,,,21.637394613944917,,,,,,,55.975830745747764,,36.7886575492108,,19.187173196536968,,194855.98155799668,,792092.9762802294,,-20195.838227448854,,0.0,,338448.7511177666,,210221.9388345372,,-18753.90885811216,,177297.08238376022,
BANDEL TPS2,BANDEL TPS,West Bengal,ER,STATE SECTOR, 45+ years,54.5900068446269,60.0,0.535321264897505,,0.37175087840104515,0.55,0.1782491215989549,0.25,10.009608713260818,219210.4308204119,16.663632216803556,0.7920000000000001,,Contracted,0.0,0.0,3597.550269126625,3656.4742951525377,0.2390515588844799,,155782.47724915895,Relegated,4586.181931037725,275170.91586226353,,31049.255387077945,0.0,92536.40387581936,95624.77155751456,0.0,0.0,0.0,0.0,219210.43082041186,0.1207682612530637,0.0646498183734624,,3.65917714285714,3.261363462622322,,,0.13062452129014612,0.040052120159927394,63.724518314704326,0.0,0.8067106801261069,,,,Y,,48.2146767086147,0.0,,,,22.30505270406271,,,,,,,57.635184968926964,,37.87922491473424,,19.755960054192723,,200632.31558649262,,816534.3331614382,,-21461.420283238822,,0.0,,348892.15480872703,,216383.12157155224,,-19332.592160508495,,182767.8811337866,
BANDEL TPS5,BANDEL TPS,West Bengal,ER,STATE SECTOR, 35-40 years,37.5906913073237,210.0,2.4340535206667,,0.48294712711640875,0.55,0.0670528728835913,0.25,10.237077160868209,784671.9643805482,15.343993897159477,2.772,,Contracted,0.0,0.0,3328.805024789185,3350.970773441761,0.25835096786855644,,649145.945572872,Relegated,4586.181931037725,963098.2055179223,,111141.97497787661,0.0,331237.53068774944,342292.45871492213,0.0,0.0,0.0,0.0,784671.9643805481,0.1207682612530637,0.2939564114878155,,3.65917714285714,3.013892919751006,,,0.04913768630655337,0.0163037266468687,267.7631485364817,0.0,0.8067106801261069,,,,Y,,200.91067015480388,0.0,,,,101.41889669444583,1.18,1.33,247.79999999999998,279.3,,,240.16595001941053,,157.842818454573,,82.32313156483752,,836035.3263965811,,3712701.8833398446,,-126771.51223844138,,0.0,,1586378.5607466374,,677495.1233499032,,-307661.9309587502,,831027.7093581598,
BARAUNI TPS7,BARAUNI TPS,Bihar,ER,CENTRAL SECTOR, 0-5 years,3.49623545516769,110.0,0.150129217649239,,0.056867127897439015,0.85,0.793132872102561,0.15,3.778656118617875,151713.04316250767,14.813751708042435,2.244,,Not contracted,0.0,0.0,3061.70794335592,3323.8948286463105,0.28088897305383054,,31628.876891288746,Relegated,5758.662001789832,633452.8201968815,,0.0,0.0,151713.04316250767,0.0,0.0,0.0,0.0,0.0,151713.04316250767,0.09,0.01351162958843151,,3.04,2.6070106673114335,,,0.5812236313341987,0.22294639551038162,14.28567922386404,0.0,0.7406739063126676,72.11,,,Y,,9.789137397853867,0.0,,,,6.255384068718292,,,,,,,13.49063538232813,,10.44524897085039,,3.0453864114777365,,51148.90734273475,,210249.23030954014,,-920.7007069546584,,0.0,,97845.7417629768,,3886.5264845749452,,-9939.905371338466,,38197.97135819777,
BARKHERA TPS1,BARKHERA TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.50650239561943,45.0,0.179276400409626,,0.16599666704595,0.85,0.68400333295405,0.15,4.904470740991663,80555.93192078806,14.421214313381245,0.918,,Contracted,0.0,0.0,3160.162322794319,3386.2741253729387,0.272137919560904,,51699.45126900303,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.10106329868235293,0.01811826440129513,,3.7346710526316,2.8201778113231715,,,0.501251322455387,0.17773748890684654,18.454083418312717,0.0,0.7931784546227773,,,,,,16.00098016775644,0.0,,,,7.46985001706775,,,,,,,17.575553423621812,,8.335158348588726,,9.240395075033087,,62225.601189704284,,268866.1824193946,,-3209.3305666464203,,-66160.95162333017,,116842.22867037109,,11291.974526845617,,-4855.7909432949255,,51221.13066609499,
BARKHERA TPS2,BARKHERA TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.33949349760438,45.0,0.151387685611879,,0.14017378297396205,0.85,0.7098262170260379,0.15,4.539899201188245,74567.84437951693,14.415924306536619,0.918,,Contracted,0.0,0.0,3158.8862851297054,3393.534389483463,0.2722478501516201,,43750.54848411133,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.10106329868235293,0.015299738887823473,,3.7346710526316,2.819685371009148,,,0.5201748483610211,0.18447974859509014,15.580595950182277,0.0,0.7931784546227773,,,,,,13.540794755832458,0.0,,,,6.307820233828292,,,,,,,14.873273957866576,,7.053609670927337,,7.819664286939241,,52658.28001999278,,227040.6422862779,,-2288.491503711813,,-55868.77760402452,,98665.94007758568,,9348.156221143545,,-4100.41115864055,,43253.035024388024,
BELA TPS1,BELA TPS,Maharashtra,WR,PVT SECTOR, 5-10 years,7.17590691307323,270.0,0.185912007168458,,0.02869012456303364,0.85,0.8213098754369663,0.15,1.7801595115544504,175434.71986369108,13.207290201471594,5.508,,Not contracted,0.28,49121.7215618335,3004.831409277892,3276.3328003729403,0.28620574097588775,,51872.376710278506,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.09444843678830266,0.017559098457236574,,2.5963100239817773,2.4273342273167904,,,0.6018723029177176,0.24795608950112974,16.471376106824433,0.0,0.6780970475273302,,,,,,19.156883698119533,0.0,,,,7.746333632019083,,,,,,,15.075793055356428,,13.625597579215496,,1.4501954761409286,,62433.73472459178,,238364.4262847144,,-575.2171608230616,,-68609.78513827927,,121166.9422439959,,9878.24909788817,,-30213.118020967617,,49640.343938939914,
BHILAI TPS1,BHILAI TPS,Chhattisgarh,WR,CENTRAL SECTOR, 10-15 years,12.0903490759753,250.0,4.44306157123435,,0.7405102618723917,0.8,0.05948973812760838,0.15,12.833500683490664,1171056.937368523,14.356864256981517,4.8,,Contracted,0.0,0.0,3014.296224457905,3033.961818578434,0.28530706206708784,,991008.1641341189,Relegated,4964.872211139757,1241218.0527849393,,0.0,0.0,603592.3123414497,0.0,0.0,0.0,567464.6250270734,0.0,1171056.937368523,0.08063448257077081,0.35826397082655775,,2.54789712051868,2.8026150969163517,,,0.04359526989467398,0.015555211253461376,454.50498741656503,0.0,0.8847570139567432,291.64,,Bid Awarded,,,306.7170267995098,0.0,87.5,20.0,,185.1275654680979,1.57,1.36,392.5,340.0,Bid Awarded,,435.3207025231928,,281.0639175464821,,154.25678497671072,,1381708.1143836074,,7432732.347900023,,-354817.77943207213,,0.0,,2895736.499151774,,397756.15542496217,,-668569.689931489,,1012828.009141395,
BHILAI TPS2,BHILAI TPS,Chhattisgarh,WR,CENTRAL SECTOR, 10-15 years,10.8418891170431,250.0,4.57049277196543,,0.7617487953275717,0.8,0.038251204672428374,0.15,13.089453801813443,1194412.6594154767,14.31731928778234,4.8,,Contracted,0.0,0.0,3004.757319948665,3017.402066578675,0.2862127980487598,,1013867.0278624541,Relegated,4964.872211139757,1241218.0527849393,,0.0,0.0,615630.4411692442,0.0,0.0,0.0,578782.2182462325,0.0,1194412.6594154767,0.08063448257077081,0.36853931976088045,,2.54789712051868,2.7916735005704627,,,0.028031247808048963,0.010041019410873419,465.71530979563266,0.0,0.8847570139567432,291.64,,Bid Awarded,,,313.79184512342954,0.0,87.5,20.0,,190.4371988318929,1.55,1.6,387.5,400.0,Bid Awarded,,445.36192819341244,,287.54701427834465,,157.8149139150678,,1413578.9693796672,,7645910.129170902,,-375462.66913858196,,0.0,,2978788.9559254516,,366913.52873612905,,-687744.8998614983,,1041876.8726940784,
BHUSAWAL TPS3,BHUSAWAL TPS,Maharashtra,WR,STATE SECTOR, 35-40 years,37.6728268309377,210.0,0.602077712449458,,0.11945986358124167,0.55,0.4305401364187584,0.25,5.182371459834841,397228.77239634056,15.34659553986995,2.772,,Contracted,0.03855774289907159,15316.244878171925,3338.125643356328,3480.4498129004405,0.25762960771461874,,176954.16028301386,Relegated,4322.350823951202,907693.6730297524,,0.0,0.0,0.0,0.0,0.0,0.0,7180.433034020448,390048.3393623201,397228.77239634056,0.06812417086760414,0.04101604495848311,,3.06903296703297,2.7004045451686656,,,0.31550842277039454,0.11683746545860153,59.34364878037932,0.0,0.7122837681547386,109.03,,Feasiblity Study Carried Out,0,Y,56.22469537204824,0.0,31.5,16.8,,25.08657135206075,0.86,0.76,180.6,159.6,Feasiblity Study Carried Ou,,54.47959102087136,,32.38756020213595,,22.092030818735417,,214788.87931873975,,810863.4908916369,,-7756.513023549036,,0.0,,392400.2355838033,,167948.64242137838,,-76102.02077589904,,115954.16380360992,
BOKARO B TPS3,BOKARO B TPS,Jharkhand,ER,CENTRAL SECTOR, 25-30 years,26.757015742642,210.0,1.09249490527393,,0.21676486215752575,0.65,0.43323513784247425,0.25,6.190446780304488,474497.745710339,15.000837223648185,3.276,,Not contracted,0.0,0.0,3212.972805791239,3356.187865189991,0.2676648860674727,,312252.828397042,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.17551275347161696,0.19174678897834077,,2.5963100239817773,2.477920026985399,,,0.317483373713722,0.12812494764004453,98.80969768825922,0.0,0.4835355003935497,94.64,,,Y,,96.64225038888449,0.0,,,,45.520621053080404,,,,,,,64.71231142147434,,52.66057556811159,,12.051735853362734,,375828.3597458808,,998826.2177766718,,-25538.786937661003,,0.0,,712026.4532953996,,216447.6285710696,,-138090.26353171945,,542076.6093004844,
BUDGE BUDGE TPS1,BUDGE BUDGE TPS,West Bengal,ER,PVT SECTOR, 20-25 years,22.6721423682409,250.0,5.41196747355968,,0.9019945789266134,0.7,-0.20199457892661343,0.25,14.49679793449368,1322832.8115225483,13.773381759514029,4.2,,Contracted,0.0,0.0,3128.2039276338123,3061.430337284547,0.2749181382974952,,1157521.4392305168,Relegated,5224.48371921554,1306120.929803885,,381675.02308611025,0.0,932702.3443089942,8455.444127443589,0.0,0.0,0.0,0.0,1322832.8115225479,0.08005338213641003,0.4332463002706946,,2.5963100239817773,2.6292689209983218,,,-0.14802566732900085,0.05629917356372819,519.3774026084759,0.0,0.7510179632335624,,,Feasibility Study completed,,,358.25288544184497,0.0,37.5,20.0,,225.49864473165334,1.09,1.12,272.5,280.0,NIT issued,,454.17450191321706,,324.2952881438803,,129.87921376933681,,1698257.0443151628,,7685066.871918887,,-526442.649071994,,-1997256.289099348,,3527214.623103943,,908538.7922277099,,-814365.8055838931,,1224806.3537024655,
BUDGE BUDGE TPS2,BUDGE BUDGE TPS,West Bengal,ER,PVT SECTOR, 20-25 years,21.1772758384668,250.0,5.01276575667849,,0.8354609594464149,0.7,-0.1354609594464149,0.25,13.523745829249238,1234041.806918993,13.726031862183435,4.2,,Contracted,0.0,0.0,3116.7823446030116,3072.002852685659,0.27592558764623626,,1075842.0370646366,Relegated,5224.48371921554,1306120.929803885,,356056.28394031065,0.0,870097.6240254325,7887.898953249705,0.0,0.0,0.0,0.0,1234041.806918993,0.08005338213641003,0.4012888526796937,,2.5963100239817773,2.619283864607224,,,-0.09926850030152176,0.037899099690139014,479.23976091861107,0.0,0.7510179632335624,,,Feasibility Study completed,,,332.97311047150504,0.0,37.5,20.0,,208.86523986160373,0.96,1.01,240.0,252.5,NIT issued,,422.1261090817905,,301.4116988097489,,120.71441027204163,,1578421.1471970337,,7118195.044879081,,-451643.25826000934,,-1849933.1310139592,,3267037.4989377875,,786037.4565108708,,-754295.9272361959,,1134461.2432350118,
BUDGE BUDGE TPS3,BUDGE BUDGE TPS,West Bengal,ER,PVT SECTOR, 10-15 years,10.6721423682409,250.0,5.60034315016343,,0.9333905250272383,0.8,-0.13339052502723825,0.15,14.582428851375505,1330646.6326880148,13.42219145951403,4.8,,Contracted,0.0,0.0,3003.460363633812,2959.365297706928,0.2863363906555795,,1157877.7260237108,Relegated,5224.48371921554,1306120.929803885,,383929.53351837536,0.0,938211.7097069192,8505.389462720232,0.0,0.0,0.0,0.0,1330646.6326880148,0.08005338213641003,0.4483264102950594,,2.5963100239817773,2.529953254441616,,,-0.09775124455046073,0.03863756944079796,517.154132824221,0.0,0.7510179632335624,,,Feasibility Study completed,,,358.3631562043385,0.0,87.5,20.0,,233.34763125680956,0.83,0.85,207.5,212.5,NIT issued,,454.3142974896556,,324.39510670822375,,129.91919078143187,,1698779.7703190462,,7952562.8756948635,,-563728.4939568617,,-2066775.277646173,,3649987.2458885396,,442549.6340979896,,-842711.6355208423,,1267438.4882661859,
CHAKABURA TPP2,CHAKABURA TPP,Chhattisgarh,WR,PVT SECTOR, 5-10 years,6.17659137577002,30.0,0.647265726041394,,0.8989801750574917,0.85,-0.04898017505749175,0.15,15.107008751454915,165421.7458284313,14.425532881827515,0.612,,Not contracted,0.28,46318.08883196078,3219.374253940451,3203.1828186954863,0.2671326575179561,,176565.16921768137,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.07135028141451222,0.04618259170302203,,2.5963100239817773,2.4919268800699554,,,-0.0358936518856311,0.0144039747605369,58.87226843637491,0.0,0.6782734077859571,,,,,,65.20692951344347,0.0,,,,26.96940525172475,,,,,,,51.32890413664958,,46.39138978493902,,4.937514351710552,,212514.32141059093,,830098.3483751797,,-62751.5830044382,,-238869.7915075106,,421851.2297202593,,29602.420201166922,,-11687.677215129452,,130560.2187784782,
CHANDRAPUR STPS3,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 30-35 years,35.0088980150581,210.0,2.0496953484756,,0.406685585015,0.6,0.19331441498499996,0.25,9.094249144616164,697074.196934829,15.262215594626964,3.024,,Contracted,0.0332788475094131,23197.82590254077,3300.0530801458212,3363.957258284711,0.2606018688529697,,601827.0713264365,Relegated,4181.777579889698,878173.2917768366,,0.0,0.0,0.0,124.12350195533438,0.0,0.0,6884.065104152373,690066.0083287213,697074.196934829,0.07096074531932961,0.1454479096053916,,2.31000000000003,2.4356816074044927,,,0.14166466958930768,0.05816222824799674,182.2227920288565,0.0,0.5847830154075017,71.56,,Feasiblity Study Carried Out,0,Y,190.54348315641235,0.0,31.5,16.8,,85.40397285315001,0.86,0.76,180.6,159.6,Feasiblity Study Carried Ou,,147.17274813656712,,104.08090526174007,,43.09184287482704,,706746.4733396327,,2266346.002392111,,-89895.93530126307,,0.0,,1335875.6203492074,,531328.9671731126,,-259079.4423519674,,411187.64016246476,
CHANDRAPUR STPS4,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 30-35 years,34.17659137577,210.0,2.27010401416035,,0.4504174631270536,0.6,0.14958253687294637,0.25,9.67634057155315,741691.504809549,15.235852281827514,3.024,,Contracted,0.0332788475094131,24682.638487584114,3293.6938104729948,3343.141489186129,0.26110502356516824,,662418.4933021431,Relegated,4181.777579889698,878173.2917768366,,0.0,0.0,0.0,132.06821792040878,0.0,0.0,7324.690296609897,734234.7462950187,741691.504809549,0.07096074531932961,0.16108827279722043,,2.31000000000003,2.4273851765612786,,,0.10961707467123256,0.045158500484261864,201.13021441271576,0.0,0.5847830154075017,71.56,,Feasiblity Study Carried Out,0,Y,209.72723400897056,0.0,31.5,16.8,,94.58766725668126,0.83,0.73,174.29999999999998,153.29999999999998,Feasiblity Study Carried Ou,,161.9899714063895,,114.55967956550843,,47.43029184088105,,777901.0887370128,,2510051.633445388,,-110268.8734029042,,0.0,,1479525.5355529161,,574473.8176938817,,-286938.8772858541,,455403.6350817452,
CHANDRAPURA(DVC)7,CHANDRAPURA(DVC),Jharkhand,ER,CENTRAL SECTOR, 10-15 years,10.5051334702258,250.0,4.99122167573118,,0.83187027928853,0.8,-0.031870279288529924,0.15,14.054408309494505,1282464.7582413736,14.306652552669402,4.8,,Contracted,0.0,0.0,3002.1843259691987,2991.648929500454,0.2864580940486941,,1246982.3595382432,Relegated,4370.690368747423,1092672.5921868559,,337833.2300155008,944631.528225873,0.0,0.0,0.0,0.0,0.0,0.0,1282464.7582413738,0.0914595614771709,0.45649494569772375,,2.0353399122807,2.044751116565085,,,-0.0233551780682205,0.011422015070202848,372.51192244834425,0.0,0.4762535856770253,264.96,,NIT issued,,,385.94104027708624,0.0,87.5,20.0,,207.9675698221325,0.99,0.96,247.5,240.0,Bid opened,,259.5664809494053,,211.22596279954575,,48.34051814985954,,1530528.2557678162,,4494560.859222066,,-447769.4170050049,,0.0,,3252996.284216904,,388243.47965897055,,-751054.0816556495,,1290531.2972650758,
CHANDRAPURA(DVC)8,CHANDRAPURA(DVC),Jharkhand,ER,CENTRAL SECTOR, 10-15 years,10.17659137577,250.0,4.79891414372344,,0.7998190239539067,0.8,0.00018097604609335072,0.15,13.598063007805404,1240823.2494622432,14.296245981827514,4.8,,Contracted,0.0,0.0,2999.6740879404515,2999.73391340918,0.28669781275820805,,1202177.3371779649,Relegated,4370.690368747423,1092672.5921868559,,326863.8171539235,913959.4323083198,0.0,0.0,0.0,0.0,0.0,0.0,1240823.2494622434,0.0914595614771709,0.4389065831515389,,2.0353399122807,2.0431471374773316,,,0.00013262286609812927,6.49110696265754e-05,357.878400894803,0.0,0.4762535856770253,264.96,,NIT issued,,,372.0738858565801,0.0,87.5,20.0,,199.95475598847668,1.33,1.17,332.5,292.5,Bid opened,,250.24006033570598,,203.636453682665,,46.603606653041,,1475535.2142077833,,4321389.246649086,,-413929.77799516375,,0.0,,3127661.100229818,,361610.5179790634,,-722116.6057767848,,1240808.222459059,
CHHABRA TPS1,CHHABRA TPS,Rajasthan,NR,STATE SECTOR, 10-15 years,10.5900068446269,250.0,5.13106636611083,,0.8551777276851383,0.8,-0.05517772768513829,0.15,14.38138019540519,1312300.9428307237,14.309340916803556,4.8,,Contracted,0.0,0.0,3002.832804126625,2984.5926364724755,0.2863962318575147,,1261228.2482692937,Relegated,4431.919570319353,1107979.8925798382,,0.0,0.0,0.0,0.0,0.0,0.0,1312300.9428307237,0.0,1312300.9428307237,0.09116244834777275,0.4677605725695726,,2.33959332638164,2.7129920445610614,,,-0.040435342402223046,0.014904335043402286,508.09979144513335,0.0,0.8301678091452557,,,Tender specification made,,,390.3501428393464,0.0,87.5,20.0,,213.79443192128457,1.44,1.33,360.0,332.5,Tender specification made,,464.03575860284417,,213.6390695609482,,250.39668904189597,,1569699.6465884617,,8054074.996062757,,-473212.2450947435,,0.0,,3344139.152181354,,402345.92786209745,,-772097.2114405273,,1322379.7201193748,
CHHABRA TPS2,CHHABRA TPS,Rajasthan,NR,STATE SECTOR, 5-10 years,10.0095824777549,250.0,4.82731443812804,,0.8045524063546733,0.85,0.04544759364532669,0.15,13.658629970317362,1246349.9847914593,14.290955974982886,5.1,,Contracted,0.0,0.0,2981.869490275838,2996.8931558442864,0.28840967145092783,,1191455.5443720517,Relegated,4431.919570319353,1107979.8925798382,,0.0,0.0,0.0,0.0,0.0,0.0,1246349.9847914593,0.0,1246349.9847914593,0.07836973135416922,0.3783153356781968,,2.33959332638164,2.6737895217517034,,,0.033304905575168305,0.01245606855148006,471.11363084466245,0.0,0.8301678091452557,,,Tender specification made,,,368.75549098315,0.0,87.5,20.0,,201.13810158866832,1.31,1.07,327.5,267.5,Tender specification made,,438.3647275050573,,201.82029245869637,,236.54443504636097,,1482861.9240752587,,7577285.059310027,,-418843.60341282387,,0.0,,3146170.8075061026,,357781.0122163628,,-726390.1400773169,,1069514.0998370324,
DADRI (NCTPP)1,DADRI (NCTPP),Uttar Pradesh,NR,CENTRAL SECTOR, 25-30 years,28.4243668720054,210.0,2.41976867771951,,0.4801128328808552,0.65,0.1698871671191448,0.25,9.907299448391974,759394.5027192448,15.05365057067077,3.276,,Contracted,0.022633605042873307,17187.83524627657,3230.8151367922355,3286.9749414914118,0.2661866939418466,,615042.4178981952,Relegated,4720.174338208047,991236.6110236899,,162245.01924303232,360615.61493135715,224437.18646739522,0.0,12096.682077460158,0.0,0.0,0.0,759394.5027192448,0.0666657726329522,0.16131574849318825,,3.74965388589795,3.292621802216699,,,0.12449671380825171,0.037810814993825444,290.80948331718207,0.0,1.0743829011139359,124.005,,FGD commissioned,0,Y,193.32907430328572,0.0,31.5,16.8,,100.82369490497959,1.24,0.55,260.4,115.50000000000001,FGD commissioned,,311.9048991346892,,143.41305108354274,,168.4918480511465,,815256.1983066583,,4915583.603968833,,-125287.89880265784,,0.0,,1577068.5072072856,,509284.41730944597,,-305856.3410950684,,456046.7188831769,
